Ticker,Description
EROS,"ErosSTX Global Corp. (formerly Eros International plc) is a multinational media company. It is a merger of the Indian film and entertainment studio Eros International, and the American mini-major film studio STX Entertainment. The company is domiciled in the Isle of Man, and its main offices are located in Burbank, California and Mumbai, India. The company is led by co-chairmen Kishore Lulla — the son of Eros founder Arjan Lulla, and Robert Simonds — STX chairman and CEO."
ES,"Eversource Energy is a publicly traded, Fortune 500 energy company headquartered in Hartford, Connecticut, and Boston, Massachusetts, with several regulated subsidiaries offering retail electricity, natural gas service and water service to approximately 4 million customers in Connecticut, Massachusetts and New Hampshire. Following its 2012 merger with Boston-based NSTAR, Northeast Utilities had more than 4,270 circuit miles of electric transmission lines, 72,000 pole miles of distribution lines, and 6,459 miles of natural gas pipeline in New England.On February 2, 2015, the company and all its subsidiaries rebranded themselves as ""Eversource Energy"".  The stock symbol changed on February 19, 2015, from ""NU"" to ""ES""."
ESCA,"The Chevrolet Tahoe (and its badge engineered GMC Yukon counterpart) is a full-size SUV from General Motors. Chevrolet and GMC sold two different-sized SUVs under their Blazer/Jimmy model names through the early 1990s. This situation changed when GMC rebadged the full-size Jimmy as the Yukon in 1991. Chevrolet waited until 1994 to rebadge the redesigned mid-size S-10 Blazer as the Blazer, renaming the full-size Blazer as the Tahoe. The name Tahoe refers to the rugged and scenic area surrounding Lake Tahoe in the western United States. The name Yukon refers to the Yukon territory of northern Canada. For the 1995 model year, the Tahoe and Yukon gained a new 4-door model slotting in size between the 2-door models and the longer wheelbase and higher passenger capacity to up to nine passengers like the Chevrolet Suburban and newly named Yukon XL. The Tahoe is sold in North America, parts of Asia such as the Middle East, plus other countries including Bolivia, Chile, Colombia, Ecuador, and Angola as a left-hand drive vehicle. The Yukon is only sold in North America and the Middle East. The Chevrolet Tahoe and GMC Yukon currently serve as a part of General Motors' full-size SUV family. Lengthened wheelbase models are available for both as the Suburban for Chevrolet and Yukon XL for GMC. A luxury Denali model joined the Yukon lineup in 1998 for the 1999 model year. As of 2001, a Denali version of the Yukon XL has also been available as the Yukon XL Denali. The Cadillac Escalade is closely related to the Denali models of the Yukon. As of February 2014, the 2014 Tahoe was the top-ranked Affordable Large SUV in U.S. News & World Report's rankings.The Tahoe's main competition comes from the Ford Expedition, but it also competes with the Toyota Sequoia and Nissan Armada. The Tahoe has regularly been the best selling full-size SUV in the United States, frequently outselling its competition by 2 to 1."
ESE,"An energy service company (ESCO) is a business that provides a broad range of energy solutions including designs and implementation of energy savings projects, retrofitting, energy conservation, energy infrastructure outsourcing, power generation and energy supply, and risk management. A newer breed of ESCO includes innovative financing methods, such as off-balance sheet mechanisms which own a range of applicable equipment configured in such a way as to reduce the energy cost of a building. The ESCO starts by performing an  analysis of the property, designs an energy efficient solution, installs the required elements, and maintains the system to ensure energy savings during the payback period.  The savings in energy costs are often used to pay back the capital investment of the project over a five- to twenty-year period, or reinvested into the building to allow for capital upgrades that may otherwise be unfeasible. If the project does not provide returns on the investment, the ESCO is often responsible to pay the difference."
ESGR,
ESI,
ESNT,
ESPR,"Esperion Therapeutics, Inc.  is a public American pharmaceutical company focused on the development of bempedoic acid, an orally available small molecule designed to lower elevated levels of LDL-C. The company is headquartered in Ann Arbor, Michigan."
ESQ,"Canada Goose Holdings Inc. is a Canadian holding company of winter clothing manufacturers. The company was founded in 1957 by Sam Tick, under the name Metro Sportswear Ltd. Canada Goose markets a wide range of jackets, parkas, vests, hats, gloves, shells and other apparel through various avenues, both wholesale and direct to customer with their own retail stores."
ESRT,"The Empire State Building is a 102-story Art Deco skyscraper in Midtown Manhattan in New York City. It was designed by Shreve, Lamb & Harmon and built from 1930 to 1931. Its name is derived from ""Empire State"", the nickname of the state of New York. The building has a roof height of 1,250 feet (380 m) and stands a total of 1,454 feet (443.2 m) tall, including its antenna. The Empire State Building stood as the world's tallest building until the construction of the World Trade Center in 1970; following its collapse in 2001, the Empire State Building was again the city's tallest skyscraper until 2012. As of 2020, the building is the seventh-tallest building in New York City, the ninth-tallest completed skyscraper in the United States, the 48th-tallest in the world, and the fifth-tallest freestanding structure in the Americas. The site of the Empire State Building, located in Midtown South on the west side of Fifth Avenue between West 33rd and 34th Streets, was originally part of an early 18th-century farm. It was developed in 1893 as the site of the Waldorf–Astoria Hotel. In 1929, Empire State Inc. acquired the site and devised plans for a skyscraper there. The design for the Empire State Building was changed fifteen times until it was ensured to be the world's tallest building. Construction started on March 17, 1930, and the building opened thirteen and a half months afterward on May 1, 1931. Despite favorable publicity related to the building's construction, because of the Great Depression and World War II, its owners did not make a profit until the early 1950s. The building's Art Deco architecture, height, and observation decks have made it a popular attraction. Around 4 million tourists from around the world annually visit the building's 86th and 102nd floor observatories; an additional indoor observatory on the 80th floor opened in 2019. The Empire State Building is an American cultural icon: it has been featured in more than 250 TV shows and movies since the film King Kong was released in 1933. A symbol of New York City, the tower has been named as one of the Seven Wonders of the Modern World by the American Society of Civil Engineers. It was ranked first on the American Institute of Architects' List of America's Favorite Architecture in 2007. Additionally, the Empire State Building and its ground-floor interior were designated city landmarks by the New York City Landmarks Preservation Commission in 1980, and were added to the National Register of Historic Places as a National Historic Landmark in 1986."
