EBIX,EBIX INC,"Ebix, Inc. supplies software and electronic commerce solutions to the insurance industry. The Company provides a series of application software ranging from carrier systems, agency systems, and exchanges to custom software development for all entities involved in the insurance and financial industries. Ebix offers products, support, and consultancy to customers on several continents."
EBMT,EAGLE BANCORP MONTANA INC,"Eagle Bancorp Montana, Inc. is a holding company for Opportunity Bank of Montana. The Bank is a full service community bank that operates in Helena, Bozeman, Butte, and Townsend, Montana."
EBS,EMERGENT BIOSOLUTIONS INC,"Emergent BioSolutions Inc. operates as a global specialty biopharmaceutical company. The Company develops, manufactures, and delivers a portfolio of medical countermeasures for biological and chemical threats as well as emerging infectious diseases. Emergent BioSolutions also develops and commercializes therapeutics and other specialty products for hospitals and clinics."
EBSB,MERIDIAN BANCORP INC,Meridian Bancorp Inc. is the holding company for East Boston Savings Bank.
EBTC,ENTERPRISE BANCORP INC,"Enterprise Bancorp Inc. is the holding company for Enterprise Bank and Trust Company. The Bank offers commercial and consumer loan and deposit products, investment management, trust, and insurance services."
ECHO,ECHO GLOBAL LOGISTICS INC,"Echo Global Logistics, Inc. provides technology enabled business process outsourcing (BPO) for transportation and logistics. The Company offers logistics services include pre-engagement freight analysis, rate negotiation, shipment execution and tracking, carrier management, routing compliance, freight bill audit and payment, and reporting."
ECL,ECOLAB INC,"Ecolab Inc. is a global provider of water, hygiene, and infection prevention solutions for customers in food, healthcare, hospitality, industrial and oil and gas markets. The Company's services include food safety, sanitation, optimization of water and energy use, improvement of operational efficiency and sustainability."
ECOL,US ECOLOGY INC,"US Ecology, Inc. provides solid waste collection and management services. The Company offers solid waste treatment, waste waster management, thermal recycling, metal recovery, and industrial cleaning and maintenance services. US Ecology serves customers in the United States."
ECOM,CHANNELADVISOR CORP,"ChannelAdvisor Corporation provides e-commerce channel management solutions. The Company offers online channels for retailers to distribute their products such as online marketplaces, comparison shopping sites, and search engines. ChannelAdvisor serves customers worldwide."
ECPG,ENCORE CAPITAL GROUP INC,"Encore Capital Group, Inc. is involved in consumer debt buying and recovery. The Company purchases portfolios of defaulted consumer receivables from banks, credit unions, and utility providers and partners with individuals as they repay their obligations and work toward financial recovery."
ED,CONSOLIDATED EDISON INC,"Consolidated Edison, Inc., through its subsidiaries, provides a variety of energy related products and services. The Company supplies electric service in New York, parts of New Jersey, and Pennsylvania as well as supplies electricity to wholesale customers."
EDIT,EDITAS MEDICINE INC,"Editas Medicine, Inc. operates as a biotechnology company. The Company offers transformative genome editing technology with the aim to translate the technology into a novel class of human therapeutics that enable precise and corrective molecular modification for the treatment of diseases. Editas Medicine serves the healthcare sector in the United States."
EEFT,EURONET WORLDWIDE INC,"Euronet Worldwide, Inc. provides electronic financial transaction solutions. The Company offers financial payment middleware, financial network gateways, outsourcing, and consulting services to financial institutions and mobile operators. Euronet has processing centers located in the United States, Europe, and Asia."
EEX,EMERALD HOLDING INC,"Emerald Holding, Inc. organizes business to business trade shows. The Company operates live events, as well as offers other marketing services, including digital media and print publications. Emerald Expositions Events serves sports, technology, jewelry, construction, and other sectors in the United States."
EFC,ELLINGTON FINANCIAL INC,"Ellington Financial Inc. operates as a mortgage finance company. The Company invests in residential and commercial mortgage and asset-backed backed securities, consumer loans, collateralized loan obligations, non-mortgage and mortgage-related derivatives, and equity investments. Ellington Financial is externally managed and serves investors in the United States."
EFSC,ENTERPRISE FINANCIAL SERVICE,"Enterprise Financial Services Corp. is a financial holding company that provides banking and other services. The Company, through Enterprise Bank, provides a full line of commercial banking and related services through several offices in St. Louis and Kansas City, both located in Missouri. Enterprise also, through Enterprise Trust, provides investment, trust, and financial advisory services."
